Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
105,124,478,482,330,424.58,186.2,420.13
24,143,371,116,459,99.18,47.8,99.18
32,389,197,324,117,132.1,61.6,129.99
108,448,241,181,455,438.99,310.8,433.48
71,337,233,418,365,291.53,183.6,286.85
15,311,420,286,472,62.36,17.6,62.36
91,464,416,137,383,371.87,170.6,364.69
42,76,449,240,467,171.46,39.2,171.46
34,218,468,337,425,136.81,37.2,136.81
17,313,454,244,452,69.83,29.6,69.83
31,415,378,453,289,129.47,41.6,125.71
12,227,449,190,417,50.25,13.4,50.25
109,124,493,457,306,441.24,353.8,437.49
120,170,465,408,231,488.32,433.2,481.63
2,296,183,301,188,8.83,7.0,8.83
46,396,420,223,448,186.36,33.2,184.6
66,294,140,451,320,271.63,157.8,264.95
103,454,319,131,471,420.4,229.6,414.89
105,409,406,294,189,439.1,382.0,420.22
39,59,489,156,375,157.11,28.6,156.52
109,390,75,369,373,0.0,11.6,438.14
48,327,432,141,452,194.87,30.0,194.28
126,318,149,267,461,516.55,501.4,506.94
8,364,413,386,387,35.11,13.6,35.11
61,108,503,327,433,249.17,58.6,247.99
45,63,344,144,491,181.72,57.4,180.55
70,194,107,418,237,291.26,116.8,282.68
47,231,225,409,211,191.84,62.0,191.25
88,487,368,219,464,359.16,124.4,355.3
77,265,220,469,339,314.66,151.8,309.98
39,388,376,458,375,159.27,104.2,158.92
80,285,228,496,370,325.05,105.4,323.53
90,428,409,82,451,364.57,90.2,363.4
6,42,408,68,405,27.24,12.2,27.24
44,462,305,414,410,186.82,175.6,179.55
60,405,101,301,101,250.89,86.2,243.28
65,482,376,388,160,267.42,130.2,262.74
42,318,415,173,470,173.05,39.0,170.12
14,146,451,126,501,58.28,14.2,58.28
34,291,465,157,460,138.9,34.2,136.07
42,427,234,289,170,173.82,99.2,171.14
121,237,132,386,423,506.84,439.4,486.54
45,410,109,316,152,184.2,45.4,180.1
64,221,218,452,246,259.17,120.4,259.17
12,81,380,60,422,50.7,13.2,50.7
33,180,430,301,427,137.15,44.0,134.67
81,261,148,478,334,329.13,190.8,324.79
68,414,397,166,428,277.99,89.6,274.92
4,169,470,167,452,18.83,12.4,18.83
115,477,329,79,482,464.89,162.8,461.37
12,61,458,106,442,53.97,15.6,51.63
8,196,460,208,431,33.97,2.4,33.97
76,402,432,115,430,309.95,105.8,307.71
3,406,430,403,417,14.24,12.0,14.24
32,183,410,88,497,132.79,18.2,131.04
31,244,442,124,426,126.63,46.0,126.63
20,40,422,108,452,81.01,23.0,80.43
46,318,447,140,462,187.04,62.6,184.21
67,275,150,458,300,275.19,165.0,269.33
16,77,402,114,452,65.33,14.0,65.33
126,260,65,372,423,522.0,414.0,507.7
34,121,360,230,431,139.24,39.6,138.41
60,332,124,450,282,243.02,106.0,241.75
103,309,139,362,365,420.57,460.2,415.06
11,305,464,263,451,47.38,19.4,47.38
101,341,170,444,414,416.49,423.6,406.29
102,469,384,176,435,413.26,178.4,408.09
125,52,413,469,302,507.89,409.0,503.55
16,465,373,470,312,67.8,15.8,67.21
37,411,164,450,283,150.65,36.6,150.89
53,241,210,430,232,215.85,81.4,214.68
98,417,402,46,438,399.75,139.6,395.85
46,359,376,456,285,190.45,87.8,187.87
125,486,354,70,394,514.07,294.8,503.14
21,339,407,411,379,89.11,24.4,85.25
47,319,416,152,468,190.3,44.0,188.54
9,401,396,436,397,36.24,13.2,36.24
12,68,436,114,424,50.97,17.8,50.97
15,238,204,289,234,64.6,16.2,63.43
100,499,373,175,446,407.92,154.6,401.82
71,365,397,107,466,288.34,136.0,286.58
100,412,152,442,423,409.42,343.8,402.39
88,225,208,409,322,355.81,154.8,352.29
65,274,474,25,438,269.47,91.0,263.91
50,410,134,307,106,206.58,83.0,200.72
79,391,342,148,398,324.61,115.8,317.43
112,467,328,91,382,462.32,239.4,450.56
85,486,365,227,430,349.85,193.2,342.23
76,274,82,386,80,312.88,174.2,306.43
75,63,434,352,424,306.5,77.4,303.08
70,409,360,195,390,290.29,141.4,281.95
46,487,354,350,405,187.97,72.8,185.87
8,243,438,273,449,35.14,14.0,34.56
26,451,432,360,392,107.57,12.4,107.57
23,217,452,135,480,95.36,22.8,93.6
84,392,427,79,474,338.37,80.0,337.44
29,239,59,334,119,120.44,34.2,119.85
31,383,384,486,330,130.05,39.8,126.2
40,152,397,285,466,161.58,42.4,161.58
124,123,471,447,241,502.27,466.8,498.52
87,468,361,350,125,354.03,338.4,351.59
22,290,150,357,185,90.47,23.6,89.3
37,312,437,203,390,155.74,35.6,149.15
98,312,144,376,375,402.29,423.8,395.84
30,145,493,192,389,123.47,37.6,123.47
2,18,440,25,431,11.9,12.2,11.9
67,54,421,308,460,270.74,97.6,270.15
27,137,435,65,355,118.02,34.2,109.82
86,112,449,440,435,345.15,162.8,345.4
29,492,373,414,325,120.08,68.4,118.91
28,311,226,405,182,116.23,23.6,113.05
100,389,400,289,192,415.69,368.4,402.8
33,103,368,65,486,139.74,55.0,135.15
48,337,160,385,82,198.99,111.0,194.31
30,295,194,371,192,126.23,41.6,123.3
27,446,242,358,186,111.78,23.2,111.2
27,124,462,27,430,110.25,33.8,110.25
96,65,453,431,400,388.54,128.6,387.95
81,361,410,66,409,331.14,204.4,324.41
30,111,477,72,373,120.15,64.2,120.15
95,394,349,100,360,388.45,122.8,380.1
39,232,437,100,377,157.68,36.4,156.85
106,413,359,260,70,434.26,280.4,425.81
108,448,411,44,483,435.58,151.8,433.82
36,292,198,197,109,151.78,44.6,145.34
68,149,472,369,368,274.21,89.2,273.04
121,390,405,226,121,508.06,455.2,486.34
81,114,373,399,417,329.01,111.4,326.42
78,63,459,359,411,317.05,156.8,315.88
108,276,447,413,173,440.09,338.6,434.23
63,327,439,471,387,255.91,208.6,253.22
42,413,224,318,110,169.45,96.6,169.69
121,294,228,292,452,494.5,304.0,486.88
88,320,418,375,207,361.79,222.8,355.1
71,455,304,304,89,292.19,147.0,287.5
109,383,406,347,119,447.26,418.6,436.13
35,74,385,145,499,143.41,31.4,143.41
19,374,123,313,145,79.63,25.0,78.8
102,367,182,300,461,420.88,286.6,411.27
52,215,422,400,433,211.2,51.4,209.44
75,403,363,138,451,306.14,57.4,303.79
125,141,433,428,220,507.59,424.6,503.59
30,107,493,51,393,123.78,36.2,123.2
9,114,446,146,462,38.63,20.8,38.63
125,327,408,359,144,508.58,582.8,503.55
26,242,225,343,229,104.9,49.6,105.73
88,483,390,287,206,365.61,293.0,353.22
11,65,386,37,422,47.6,13.4,47.6
32,357,129,291,199,132.57,47.6,131.3
82,403,314,259,448,335.95,94.2,330.43
125,271,452,414,112,505.06,355.2,502.71
97,427,403,60,440,391.2,137.8,390.61
121,285,120,327,440,495.8,469.6,484.42
63,450,433,423,312,262.01,160.8,253.56
106,380,209,263,459,432.53,379.4,424.91
111,61,393,445,345,452.37,304.8,446.96
66,243,135,399,109,273.76,199.8,267.18
24,439,397,345,406,98.31,13.2,97.73
4,28,430,40,415,19.97,14.4,19.97
124,211,438,414,177,507.81,425.2,499.47
32,151,490,60,402,131.55,36.0,131.55
66,413,162,208,96,283.33,108.4,264.95
37,92,374,220,428,150.37,57.6,150.37
101,180,446,480,389,407.05,345.2,405.78
84,77,387,374,400,342.25,172.2,339.66
75,110,446,398,432,303.25,166.0,302.91
22,417,158,388,82,89.77,18.6,88.01
97,408,412,37,444,393.81,142.8,389.23
12,143,421,177,420,51.87,16.2,51.04
11,138,428,95,419,47.9,18.0,47.9
89,424,334,151,372,367.52,135.8,356.24
67,440,308,282,148,290.05,203.2,271.16
62,349,406,133,492,253.97,74.8,251.62
124,384,207,201,402,514.4,556.4,499.96
53,410,398,409,330,224.58,158.2,215.55
101,400,110,366,367,413.27,294.6,406.24
4,174,391,191,398,19.9,12.4,19.9
118,103,496,504,335,479.45,307.2,472.66
47,456,307,409,151,191.41,67.4,188.72
55,387,346,228,469,224.59,103.8,222.25
70,121,469,365,385,281.14,143.0,281.14
41,213,421,58,402,167.84,38.8,166.18
71,467,319,243,459,292.19,160.2,287.26
112,487,372,146,418,456.4,287.4,449.13
47,493,327,413,432,199.55,142.4,190.76
10,221,437,251,468,43.43,15.6,43.43
19,50,430,104,484,79.88,36.2,78.71
46,370,384,458,273,189.07,95.0,186.48
74,453,309,254,141,308.36,190.6,296.85
19,450,295,435,341,79.43,31.8,77.43
12,175,394,176,445,51.41,16.6,51.41
37,250,463,371,389,152.24,41.2,151.65
15,398,182,350,211,65.67,17.0,63.33
25,187,414,97,389,101.53,24.0,100.36
105,332,156,450,398,430.66,444.2,420.46
44,386,158,288,198,185.82,96.4,178.21
10,133,404,156,373,40.53,14.0,40.53
59,319,118,392,92,242.52,142.4,239.84
94,241,141,502,355,385.32,219.0,376.14
29,330,437,221,457,119.63,48.4,117.28
107,429,314,159,385,440.14,230.0,428.04
49,112,451,306,443,197.31,56.0,197.31
12,380,390,422,369,50.7,11.6,50.7
110,123,459,494,358,447.16,433.8,442.13
60,173,407,383,403,244.55,112.8,243.14
9,400,401,428,429,39.6,14.0,39.6
114,175,392,448,241,464.7,343.8,457.29
118,444,431,293,145,492.85,340.0,474.17
26,36,428,136,443,107.97,40.6,106.21
124,356,182,217,446,519.78,615.4,499.06
35,40,424,167,384,143.57,38.4,143.57
110,471,362,137,393,450.69,255.8,441.66
56,417,307,328,204,230.07,75.8,225.62
112,427,420,287,211,464.93,385.2,451.22
21,432,234,365,185,87.3,39.4,87.3
82,57,399,350,403,332.04,173.6,330.04
27,375,194,295,181,114.98,57.0,110.88
109,306,185,433,428,446.46,452.8,436.5
93,171,459,457,308,378.16,320.2,374.4
40,447,258,399,362,162.37,79.4,160.37
124,412,398,264,78,516.4,376.6,499.17
110,163,390,452,266,448.04,330.0,443.46
20,137,446,209,418,83.6,11.8,83.6
27,305,137,251,56,113.27,33.0,109.85
40,435,400,289,440,162.57,37.2,162.57
28,50,385,77,488,114.18,30.6,114.18
122,470,319,42,442,493.19,224.0,489.09
83,132,501,409,367,335.43,71.8,332.5
124,397,187,203,413,511.47,500.4,499.61
74,138,400,403,426,298.48,102.0,297.31
87,371,214,425,431,361.27,332.8,351.9
55,216,455,380,350,222.72,56.6,221.55
98,408,375,47,433,400.62,77.0,394.97
59,388,420,166,431,242.4,53.2,238.15
18,352,178,349,225,75.4,25.8,75.4
93,30,434,390,420,380.81,162.4,375.74
18,135,390,203,400,72.14,16.2,72.14
41,487,325,355,410,173.65,83.6,167.21
70,37,401,296,461,283.85,114.4,283.85
83,469,360,285,119,340.35,191.6,335.66
41,252,455,402,428,166.74,66.0,166.98
45,395,426,230,453,181.25,56.6,180.33
92,428,375,91,454,376.17,91.0,369.72
118,352,381,282,85,483.85,333.6,476.0
66,447,399,210,424,269.1,116.4,264.75
97,180,435,490,367,397.26,357.8,390.82
71,396,118,218,217,298.58,141.2,284.58
102,168,476,431,322,414.65,328.2,409.13
73,80,485,351,425,297.02,53.2,295.85
68,138,497,357,382,278.35,84.4,275.42
30,426,244,404,320,126.91,21.4,122.81
112,233,215,370,386,460.17,324.6,451.83
70,411,408,161,401,287.89,121.4,283.55
37,377,405,487,338,157.27,64.8,149.89
84,162,439,455,340,342.74,170.6,338.98
8,236,437,265,451,34.8,14.4,34.8
35,140,400,252,473,145.07,14.8,143.89
73,389,402,136,389,298.35,115.0,294.01
116,411,235,201,396,482.39,493.2,467.36
26,234,216,333,231,105.8,20.6,105.21
91,478,315,169,439,373.09,219.2,366.5
124,416,408,216,213,511.52,472.6,499.56
60,51,454,294,454,246.31,137.6,243.0
1,118,480,120,486,6.83,12.8,6.83
43,327,440,172,400,181.12,48.4,175.71
6,407,395,430,401,25.49,13.0,25.49
112,416,417,286,160,462.87,345.2,449.64
28,64,468,97,370,115.57,20.6,112.5
92,101,381,432,423,374.18,175.6,369.45
49,464,254,406,106,195.82,60.0,196.65
33,85,413,203,453,134.57,33.6,134.57
20,99,401,54,461,84.98,21.4,82.74
25,375,359,319,437,102.61,43.4,101.2
8,119,399,154,399,35.0,14.0,35.0
103,385,383,254,210,422.72,402.6,415.45
75,236,436,478,341,312.12,206.4,303.43
114,415,116,303,429,464.63,280.2,457.6
75,440,327,190,452,305.88,87.0,303.53
62,459,293,306,455,259.19,175.6,251.92
29,81,366,79,474,120.77,50.4,116.28
100,121,502,454,332,405.76,172.4,403.42
91,443,351,145,380,381.13,151.2,366.35
70,189,391,430,417,283.41,66.0,280.24
116,357,386,367,126,477.47,523.0,467.96
89,478,395,240,463,363.5,115.0,357.99
34,160,449,31,423,140.36,53.2,139.77
83,479,328,248,140,346.3,238.2,333.03
28,117,370,61,462,118.12,32.8,115.2
18,66,424,127,460,77.08,27.2,75.91
18,343,225,364,178,74.67,26.6,73.5
89,396,370,103,366,367.48,121.2,359.13
93,83,353,382,366,376.52,159.4,373.35
47,30,434,221,434,198.66,72.2,191.83
27,282,460,179,439,111.7,55.0,111.7
79,380,361,139,366,326.82,112.8,316.13
24,128,370,125,465,98.49,22.2,97.9
120,483,385,116,488,487.69,284.6,483.59
26,336,425,393,342,108.37,29.6,106.61
104,456,418,345,165,433.39,277.2,418.01
86,470,374,321,113,350.13,237.0,345.1
60,397,96,279,147,251.35,84.8,241.69
55,449,264,398,423,228.45,144.8,220.59
102,182,431,453,265,413.72,298.4,408.06
39,409,155,297,183,165.92,72.4,159.48
91,377,425,47,387,378.35,144.6,365.62
7,132,391,157,375,31.63,13.4,31.63
47,210,462,382,420,189.98,61.8,189.4
110,140,401,499,358,448.56,414.2,442.11
34,329,416,438,352,142.34,43.6,139.99
59,294,433,478,312,238.81,90.0,237.05
89,432,345,134,397,366.23,143.4,359.3
7,437,316,465,307,31.73,14.8,31.73
45,386,421,216,453,185.01,68.2,183.25
26,145,396,89,479,107.37,22.6,106.78
73,464,348,262,472,297.89,132.0,295.2
25,423,356,470,368,104.6,40.8,103.67
7,69,382,67,413,31.83,13.4,31.83
70,290,132,429,320,287.23,225.0,281.37
53,452,307,441,418,219.87,190.8,212.01
60,32,428,256,474,243.64,74.0,243.05
109,211,100,480,376,444.77,251.8,438.19
74,323,419,49,409,308.07,129.2,299.68
46,249,463,412,438,187.2,56.6,187.44
120,76,449,497,352,486.68,524.8,481.06
115,91,431,491,349,469.75,527.6,463.89
85,419,404,110,485,344.31,117.2,342.55
107,115,463,470,307,432.5,294.4,430.16
114,134,415,414,322,466.06,498.8,459.72
62,72,469,307,429,253.33,40.4,251.57
23,407,354,481,342,93.6,31.4,93.25
110,125,446,501,364,448.68,449.8,443.65
25,139,469,174,380,103.5,18.0,103.5
18,299,91,361,123,76.43,20.6,75.25
24,128,380,148,470,100.04,34.0,98.87
108,138,453,457,279,437.68,359.6,433.92
105,419,313,169,404,429.86,237.4,420.59
49,49,418,230,461,198.81,71.8,198.81
23,154,398,70,424,97.11,26.2,95.36
74,107,451,371,376,299.75,141.8,299.17
46,212,462,37,433,188.43,106.6,187.01
6,167,405,144,393,28.56,14.0,27.97
74,159,464,438,414,301.47,84.4,299.71
55,340,115,419,123,224.76,94.0,222.08
6,495,364,487,388,27.31,17.0,27.31
87,401,371,94,478,354.25,90.4,351.32
97,63,395,417,432,392.04,181.6,389.21
124,422,407,240,134,519.74,387.0,499.78
18,107,371,178,381,75.14,21.8,75.14
114,96,398,487,327,467.69,265.4,459.35
23,426,238,468,316,97.74,34.6,95.4
60,305,454,469,300,245.36,156.6,243.02
6,125,483,144,464,26.87,16.4,26.87
23,153,480,233,444,95.5,28.4,94.91
44,240,469,99,378,182.69,57.2,179.52
120,117,450,458,249,487.61,483.2,483.26
6,110,486,88,473,27.38,13.2,27.38
22,90,455,177,443,91.97,17.6,91.97
78,199,391,433,337,315.4,96.6,312.23
55,456,272,316,124,226.29,106.6,220.09
6,101,400,79,388,29.31,17.4,26.97
46,488,355,412,393,197.58,144.4,187.97
70,167,443,402,354,284.89,128.6,281.72
33,302,426,176,442,140.53,21.6,135.11
18,457,295,465,358,75.18,26.4,74.6
101,227,452,417,238,414.03,386.6,407.35
111,286,211,407,437,457.07,409.2,446.87
123,233,126,381,427,516.67,441.2,495.78
102,158,396,473,352,415.62,372.4,408.59
98,196,460,450,268,397.06,271.4,393.3
79,362,381,91,477,320.14,86.4,317.21
84,165,441,452,328,339.71,117.0,337.12
94,432,246,237,441,385.89,231.6,377.79
123,79,496,438,314,499.66,548.4,495.32
106,340,161,314,448,440.71,435.0,427.58
93,420,374,320,109,378.0,282.8,372.14
121,398,207,193,408,500.64,499.4,487.37
104,406,92,356,381,421.86,266.6,416.59
100,411,419,44,391,404.38,154.8,400.14
110,449,420,35,401,447.99,195.2,442.58
123,475,339,56,401,499.86,313.0,494.69
85,302,91,485,348,344.52,167.6,342.76
99,72,482,438,409,398.58,308.8,396.24
119,291,445,318,143,487.24,335.6,478.8
122,296,189,302,454,507.06,495.4,490.17
106,464,353,204,94,439.6,291.4,425.74
109,431,337,43,443,441.22,203.0,438.88
74,440,252,210,98,308.96,155.4,299.2
114,386,347,314,113,463.91,318.2,458.88
113,395,202,222,456,458.77,424.4,453.84
89,241,130,453,342,373.35,302.0,359.59
91,447,330,142,422,372.85,170.6,367.68
96,232,119,505,343,392.09,163.0,385.26
94,111,473,437,343,381.61,170.0,379.85
91,216,446,452,269,368.85,247.8,365.09
99,404,173,302,435,405.97,251.4,399.53
111,464,264,134,442,455.95,386.6,447.95
123,87,475,455,279,498.03,533.0,494.86
84,351,375,87,389,347.56,107.8,336.74
108,381,421,385,83,443.35,294.6,435.73
82,117,434,408,360,338.04,257.8,331.94
85,407,376,405,109,343.92,182.6,340.99
73,458,305,252,457,299.85,182.6,295.16
92,472,376,205,459,375.36,151.6,371.5
107,432,309,143,477,437.62,183.8,431.52
94,59,352,374,384,381.96,139.2,378.79
103,450,352,216,98,433.14,300.6,415.53
113,384,69,354,409,461.04,252.6,454.01
123,394,401,261,59,514.75,428.8,495.62
78,148,395,409,365,317.43,106.8,314.85
98,399,191,301,467,401.91,263.6,395.47
82,434,399,137,419,333.41,153.2,330.34
87,196,437,491,317,356.26,113.2,351.33
87,363,405,32,445,354.54,151.2,351.71
96,301,454,382,195,393.09,227.0,386.98
70,499,330,288,225,288.63,198.6,282.78
123,456,267,90,433,507.99,327.0,495.99
84,141,485,450,431,339.99,112.8,339.65
105,148,449,422,323,428.19,450.4,423.26
102,49,429,440,423,410.64,249.4,408.4
105,462,430,74,400,424.31,199.2,420.31
101,486,371,167,458,412.43,146.4,407.4
113,87,402,472,321,459.69,244.2,455.35
101,490,341,145,463,409.58,204.6,405.48
122,474,356,63,433,499.61,192.6,491.85
82,297,139,468,376,337.65,196.8,331.2
73,327,428,77,353,302.32,85.6,295.15
96,410,323,255,52,394.36,168.6,387.91
105,445,398,54,421,423.48,134.6,420.41
122,117,492,477,394,492.86,508.4,491.59
92,402,414,337,167,382.07,234.0,369.53
122,411,226,159,463,498.73,363.6,490.87
73,425,401,148,446,297.88,139.4,295.64
104,39,449,418,357,422.18,343.0,419.59
107,445,325,71,426,437.82,168.8,431.58
102,451,336,199,111,425.42,298.8,408.39
82,355,390,64,467,333.34,82.4,330.99
106,452,402,54,416,431.48,288.2,427.82
80,358,419,83,362,324.49,137.0,320.15
86,66,486,376,397,348.04,142.8,346.87
86,407,365,95,450,350.14,76.2,347.21
73,100,398,359,403,298.45,157.4,295.87
81,406,397,133,363,336.95,132.8,327.43
114,319,113,338,419,466.61,439.4,459.58
122,354,180,231,454,500.81,526.6,491.2
119,411,314,107,434,486.33,224.8,477.75
110,302,89,382,405,454.36,457.8,441.81
107,329,420,417,113,435.22,270.2,431.7
86,357,176,408,404,357.27,321.2,347.66
122,468,329,35,419,497.82,209.6,491.82
95,318,148,368,405,395.11,369.2,383.16
107,50,410,451,413,434.27,212.8,428.75
120,394,208,184,444,493.63,417.6,483.29
104,76,424,444,355,427.63,344.0,419.78
95,184,394,467,298,388.35,219.0,383.17
103,69,387,442,403,417.01,179.8,414.42
69,318,129,491,318,284.37,142.0,279.93
94,413,417,65,403,381.24,190.0,376.99
111,325,425,300,178,455.43,436.2,446.64
113,445,231,174,425,463.96,393.8,455.86
122,265,467,328,194,499.96,502.6,491.17
79,352,416,50,444,328.23,175.6,318.57
93,422,360,112,383,381.72,151.0,375.86
113,82,428,480,329,458.26,261.0,453.09
114,197,414,421,221,463.7,359.0,457.36
119,371,117,405,391,488.3,467.0,478.44
113,408,404,382,71,463.42,292.6,452.29
117,416,418,298,100,481.47,346.6,468.34
95,441,326,134,506,386.83,173.0,383.9
122,328,434,264,160,500.2,458.6,490.83
99,383,404,313,130,409.04,310.8,397.33
120,449,300,97,373,492.43,436.2,483.74
72,82,373,334,421,293.76,168.0,291.76
81,232,444,454,290,331.85,245.8,327.26
78,356,367,111,494,317.52,74.2,315.76
92,415,363,321,102,377.66,271.6,371.22
93,193,393,474,345,380.89,289.2,373.86
111,408,362,252,54,455.13,295.0,446.68
99,329,159,345,426,411.84,333.0,399.3
81,74,401,373,420,330.75,145.0,327.58
69,383,386,141,475,282.38,93.4,279.45
80,355,386,72,424,328.24,56.2,323.75
104,380,191,274,456,430.43,399.4,419.06
103,83,369,444,394,0.0,1034.2,413.61
89,383,411,410,137,370.16,223.6,359.62
80,407,378,329,153,330.69,205.8,323.42
122,201,436,401,189,498.91,446.8,491.16
80,473,323,204,435,331.78,173.8,323.68
72,103,370,354,423,295.52,112.8,291.18
101,457,313,149,391,418.32,227.0,407.97
120,292,178,298,428,489.33,395.4,482.88
80,230,445,501,339,330.81,224.6,323.19
99,210,428,441,254,412.45,324.0,397.27
111,121,491,498,336,453.79,291.2,447.0
79,413,353,162,377,330.3,130.2,319.62
111,473,327,82,426,453.75,166.2,447.75
101,432,408,44,444,414.37,255.6,407.88
79,354,395,65,439,324.1,85.0,319.27
79,311,135,486,372,322.37,196.8,319.45
78,474,348,328,118,320.37,230.6,315.35
65,364,417,127,482,265.68,77.8,263.92
120,313,431,288,147,498.07,575.6,483.48
95,62,413,422,421,388.12,362.6,383.2
100,367,379,409,97,404.86,233.6,403.1
100,395,375,51,372,409.33,149.4,403.23
120,95,376,498,339,491.39,366.0,483.77
69,146,486,356,365,297.59,157.4,279.45
94,307,430,375,191,386.39,238.6,379.7
72,430,238,209,90,302.75,191.8,291.82
120,405,217,190,398,497.81,516.0,483.37
78,439,328,305,120,322.58,189.2,315.89
111,429,241,177,430,457.17,364.0,447.42
100,396,378,34,413,407.84,173.0,403.01
72,106,390,362,416,292.21,143.0,290.79
72,434,248,202,112,302.33,172.6,290.82
72,475,345,247,444,299.49,124.8,291.88
94,489,374,251,144,392.37,322.2,378.52
99,466,329,124,466,402.85,202.8,398.75
118,349,123,341,421,482.1,399.0,475.07
94,183,451,490,360,384.19,369.2,379.16
99,353,401,314,152,408.46,220.6,398.84
117,367,409,223,214,483.17,591.4,471.22
99,166,446,499,362,404.85,391.4,399.82
99,475,333,132,456,401.71,244.2,399.02
69,381,341,175,468,283.21,74.6,279.69
72,161,479,409,379,296.11,103.6,291.66
72,319,201,422,354,296.39,178.4,291.71
117,468,327,53,427,477.92,345.2,471.33
69,355,399,125,373,285.46,106.4,278.88
69,479,331,309,132,284.65,165.2,279.37
69,378,391,126,457,281.1,90.2,279.34
69,259,452,485,336,286.63,173.6,279.85
68,370,415,114,462,279.47,158.0,275.47
117,337,412,268,147,484.64,511.8,471.61
117,455,271,137,371,482.6,507.6,471.09
68,323,157,504,345,281.72,73.4,275.86
68,153,432,367,355,0.0,7.2,275.41
66,380,390,137,440,272.68,162.4,267.85
117,125,493,455,272,475.07,398.8,471.32
117,93,469,446,298,474.86,530.2,471.1
65,408,369,186,422,268.52,98.2,263.01
65,86,386,311,415,267.97,135.0,263.04
64,310,418,96,361,268.91,57.6,259.98
64,333,427,95,477,261.05,70.6,258.71
62,356,415,121,434,255.05,68.6,251.98
117,438,250,141,430,478.69,370.8,470.69
62,162,398,376,401,253.69,73.4,251.69
60,241,435,439,345,247.32,78.4,243.56
117,395,212,198,433,482.22,428.4,471.19
60,336,406,128,398,250.21,60.8,243.62
59,436,248,365,138,237.68,193.8,239.92
59,244,445,12,438,239.87,51.0,239.04
59,281,443,59,405,241.88,89.6,239.4
59,276,443,62,386,249.17,66.0,239.27
59,314,428,431,313,243.32,177.6,239.56
59,341,423,120,423,242.3,53.0,239.23
58,451,275,425,434,242.91,184.4,235.05
58,307,423,104,501,238.24,48.4,235.31
58,293,435,65,453,237.21,57.2,235.46
58,467,326,289,461,240.95,91.0,235.09
58,212,418,424,416,238.37,102.6,235.2
57,337,407,137,484,234.24,60.2,231.89
57,439,251,385,422,245.07,139.4,231.35
57,320,412,114,416,237.1,29.4,231.68
57,303,425,493,331,239.62,105.2,230.59
57,360,408,160,481,233.17,77.0,231.41
56,268,443,45,445,235.87,170.8,227.97
56,307,430,93,463,228.84,74.6,227.67
56,427,242,380,403,240.79,159.2,227.66
56,389,382,193,431,233.41,80.6,227.89
56,331,427,484,369,229.84,210.8,227.74
54,337,428,496,361,227.08,189.8,219.12
54,401,370,215,451,221.89,101.6,219.55
54,241,443,31,419,219.94,65.8,219.94
52,320,431,141,503,215.75,68.0,211.75
52,435,245,381,70,213.55,57.8,211.45
52,235,445,28,445,213.38,76.6,211.14
52,451,285,344,421,217.59,78.4,211.15
52,282,443,452,343,214.35,86.4,211.42
51,290,438,108,391,216.1,81.8,207.27
51,349,405,468,377,212.24,209.4,207.79
51,446,259,306,121,208.29,99.8,207.12
51,438,250,320,109,207.63,101.8,207.29
51,457,330,412,170,212.04,117.4,207.35
51,451,304,436,411,215.38,197.6,207.52
50,229,445,32,439,205.28,120.8,203.63
50,234,429,416,432,204.88,38.2,203.12
45,219,459,386,420,183.74,60.8,183.15
45,295,433,123,461,185.36,49.8,183.6
45,409,362,261,444,188.21,59.0,182.79
45,293,435,120,430,187.6,24.4,183.36
45,381,389,223,441,194.17,74.8,182.85
43,378,190,268,73,176.62,65.4,174.87
43,343,406,187,452,176.23,28.2,175.05
43,354,400,204,461,176.44,36.8,175.27
41,456,312,375,425,179.92,63.2,167.97
41,306,441,462,413,168.77,26.8,167.6
41,243,446,80,456,167.14,23.0,167.14
41,451,299,393,406,179.41,117.6,167.45
40,246,445,395,411,164.5,71.6,163.08
40,353,402,471,339,165.99,119.2,163.31
39,376,394,496,354,161.72,82.8,159.04
39,343,426,196,455,161.94,22.0,159.01
33,425,350,323,431,136.72,60.0,135.55
33,363,396,254,460,136.68,62.8,135.51
33,267,444,376,381,138.61,33.6,135.1
22,310,419,373,369,91.33,29.8,90.74
22,423,355,483,355,93.6,37.2,91.5
22,234,456,158,486,92.53,21.4,91.36
6,289,143,264,148,27.07,4.4,27.07
5,186,401,170,385,22.63,13.4,22.63
5,408,128,396,116,22.83,9.0,22.83
5,474,328,476,351,24.41,10.4,23.83
5,138,433,118,424,23.73,13.4,23.73
5,464,276,466,253,23.83,3.2,23.83
5,91,367,74,352,23.21,14.2,23.21
5,460,284,453,263,23.9,13.8,23.9
4,396,430,413,435,19.07,13.2,19.07
4,135,470,118,475,19.07,14.0,19.07
4,308,192,293,181,20.73,8.2,19.56
4,277,447,263,461,19.8,14.8,19.8
4,85,392,69,385,18.9,14.0,18.9
4,79,411,65,397,19.8,13.4,19.8
3,312,140,313,127,13.41,7.4,14.83
3,229,119,219,109,16.49,14.4,15.9
3,452,252,447,239,15.07,13.2,15.07
3,468,327,482,324,15.24,9.2,15.24
3,276,443,263,450,15.9,9.0,15.9
3,47,422,32,420,15.83,13.6,15.83
2,203,453,192,455,11.83,7.8,11.83
2,409,154,412,144,11.24,7.8,11.24
2,52,424,42,421,11.24,14.0,11.24
2,195,411,187,404,10.9,13.8,10.9
1,414,117,416,111,6.83,13.0,6.83
1,271,156,265,152,7.66,13.2,7.66
