Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
36,312,300,203,243,172.71,36.92,147.64
93,242,504,100,303,387.94,67.56,375.39
29,204,262,207,375,141.9,35.36,117.56
84,475,321,178,249,345.01,130.16,338.42
103,462,17,434,387,419.66,86.68,413.08
58,384,264,183,348,245.75,68.84,235.79
111,455,38,286,413,461.49,147.24,445.0
31,260,239,352,317,134.41,19.88,127.24
72,328,64,464,42,305.5,94.56,290.09
2,119,399,113,407,14.14,12.0,10.49
79,484,44,393,305,341.91,84.08,317.46
44,389,211,233,258,184.5,32.04,178.98
75,380,25,312,251,329.18,108.92,301.91
99,333,315,15,486,412.29,124.64,396.29
127,391,435,15,176,553.02,385.88,511.02
39,172,375,241,245,180.58,67.68,159.17
93,150,349,488,370,392.32,272.32,372.38
55,229,256,420,294,236.78,56.92,223.17
21,89,288,150,262,94.54,22.68,84.3
105,147,179,331,482,442.79,511.96,421.03
91,155,82,122,194,384.43,76.04,367.5
74,8,388,86,277,304.65,65.36,298.79
100,262,436,416,412,433.75,152.28,403.26
53,428,292,274,343,226.6,116.76,215.57
66,225,328,26,308,282.08,230.04,264.71
44,372,216,497,304,191.11,33.64,177.63
93,202,119,94,156,398.24,252.88,375.11
41,180,407,35,437,181.85,27.4,166.54
71,150,334,394,263,296.72,157.12,284.76
16,402,317,341,308,89.66,18.28,64.73
106,379,302,125,506,452.62,681.2,427.91
53,324,259,146,208,228.92,97.0,215.65
75,335,497,196,297,322.66,117.4,302.18
14,191,334,151,377,79.08,16.36,59.57
22,337,300,420,289,100.73,19.8,90.63
122,96,98,281,107,505.81,282.16,489.23
82,294,56,113,190,349.59,236.12,328.08
73,301,279,487,240,307.27,172.64,293.99
19,395,313,329,338,95.87,17.84,76.36
29,362,330,388,221,137.43,20.64,119.77
43,218,282,313,157,189.92,32.92,173.72
120,416,407,385,63,502.83,590.48,481.56
61,374,393,247,210,258.05,81.84,245.22
124,453,57,197,420,523.94,571.48,496.61
115,144,224,476,279,489.03,847.48,460.87
40,270,118,384,211,172.28,49.08,161.79
57,271,508,454,390,239.88,44.96,231.88
126,300,61,314,505,532.82,626.16,505.4
90,14,164,285,321,365.87,96.0,360.84
33,174,286,211,216,134.25,20.84,132.01
52,170,369,22,306,221.59,101.76,209.98
50,169,338,316,389,221.3,113.6,203.68
30,351,378,454,386,134.5,22.52,122.64
37,304,275,253,155,154.4,37.36,149.47
102,277,493,278,180,443.5,196.68,409.36
88,97,181,302,378,374.03,218.76,355.93
92,50,324,343,204,414.02,399.44,370.85
97,127,309,372,484,410.43,260.08,388.68
66,399,407,185,364,291.78,122.88,266.36
72,184,196,257,407,300.78,372.88,291.16
24,170,265,123,211,105.47,29.8,97.23
17,442,403,391,358,87.5,19.16,69.64
111,207,456,6,188,462.19,322.88,444.13
106,354,19,406,332,448.45,165.16,424.83
87,176,419,430,344,383.17,195.56,349.37
39,360,384,246,291,160.72,25.4,158.38
4,87,289,76,274,20.38,9.28,19.56
96,229,174,353,496,399.66,363.56,385.22
109,352,359,48,157,449.63,708.8,437.33
95,223,166,324,483,393.81,418.24,381.22
15,87,481,86,422,70.38,15.04,61.9
53,267,178,430,283,229.24,66.88,214.69
119,153,398,442,61,499.61,577.24,477.8
64,243,139,458,58,265.81,114.88,259.32
38,93,430,208,339,155.62,21.24,152.69
64,93,235,271,341,278.63,103.0,258.68
71,136,190,391,189,308.17,162.8,287.34
115,26,458,359,206,497.8,418.72,460.23
112,28,450,402,379,457.42,321.8,449.8
117,117,490,347,175,509.06,488.48,470.07
92,129,99,169,367,396.22,97.08,371.81
45,270,392,429,332,201.37,47.68,183.85
46,336,131,428,15,195.32,29.56,184.94
115,19,322,341,429,480.0,367.68,462.87
71,271,169,280,417,294.62,154.6,287.35
127,258,396,124,133,521.91,1062.24,511.61
86,423,345,464,56,417.85,239.52,344.92
48,192,351,333,251,205.07,82.72,194.14
64,76,276,62,483,259.78,86.12,259.19
94,108,271,400,427,403.63,213.36,377.33
23,454,319,416,393,107.98,16.24,95.54
52,321,111,311,281,241.48,84.24,211.78
86,26,183,310,208,356.55,187.4,345.72
120,195,382,472,36,522.33,770.48,481.83
78,37,474,204,453,337.22,166.12,314.74
118,441,49,79,294,481.87,312.92,475.04
127,434,385,63,182,523.85,1120.4,511.31
39,335,210,453,302,178.45,30.52,156.11
64,362,266,321,495,279.72,110.8,259.24
49,310,236,215,359,206.33,56.32,197.05
28,327,469,424,429,135.63,22.24,113.57
82,487,337,200,239,332.76,115.76,329.94
113,343,361,89,148,478.37,1108.08,455.14
126,80,127,336,413,514.0,255.4,507.45
60,110,360,120,164,261.3,89.2,240.94
19,36,420,94,450,90.14,12.68,76.87
67,186,182,354,84,282.94,181.32,268.39
39,409,104,275,120,172.41,31.96,159.54
88,12,455,63,129,362.88,37.92,352.1
81,438,351,137,348,351.18,149.84,327.92
107,332,257,161,502,450.11,953.84,428.21
124,34,140,297,437,520.16,557.16,498.98
80,357,487,220,392,334.78,127.88,320.92
71,42,486,10,214,298.43,34.6,287.74
51,409,261,391,444,254.68,121.24,207.85
108,68,182,113,437,466.56,449.28,433.13
52,369,176,192,253,224.51,55.48,210.55
60,379,355,262,478,268.59,103.4,243.08
31,277,348,190,284,127.57,21.52,124.64
11,338,423,360,461,60.18,14.32,47.11
68,501,321,487,53,280.63,44.88,273.8
29,391,463,447,367,133.74,17.68,119.2
115,137,145,393,420,470.33,308.84,461.2
46,81,436,192,431,202.47,50.04,184.02
47,225,275,370,191,204.14,36.12,190.82
64,385,423,181,349,265.32,68.64,259.71
126,114,134,261,403,517.25,567.92,506.95
62,494,249,421,94,257.58,37.28,248.07
110,91,104,183,431,481.06,194.76,443.93
117,265,502,155,196,494.27,319.88,468.03
113,157,457,361,174,487.58,352.44,455.03
111,118,128,278,131,455.44,216.6,444.27
62,159,356,303,422,284.07,252.2,248.75
103,282,92,10,207,424.0,420.12,414.1
100,151,206,355,473,413.37,356.0,401.17
126,47,180,396,451,523.11,439.96,507.15
111,295,498,257,125,462.16,234.92,447.33
71,75,328,142,132,318.28,250.72,287.19
122,134,499,481,268,519.63,203.84,489.77
78,430,17,293,265,340.24,79.04,312.2
61,205,385,294,430,279.88,184.6,245.3
119,331,89,82,450,486.44,217.6,476.24
20,298,341,244,292,84.25,13.88,80.15
38,312,507,366,387,165.28,41.08,154.79
120,500,223,185,501,503.9,222.32,482.53
106,54,166,355,151,454.7,267.88,427.19
103,416,257,214,455,435.81,660.56,415.36
77,289,39,376,301,345.88,264.52,310.81
70,293,165,74,220,305.06,294.16,283.89
67,124,271,360,269,274.75,97.32,268.75
47,239,170,93,261,208.22,136.52,189.49
81,303,333,36,428,339.71,160.48,327.99
104,119,330,491,324,441.52,371.64,418.39
51,323,200,203,335,226.1,74.28,206.97
2,347,43,340,46,8.24,9.16,8.24
70,230,345,363,470,301.56,113.8,283.81
69,251,432,91,507,310.58,95.12,279.07
4,46,458,60,447,36.41,11.6,18.56
82,40,178,196,119,348.06,194.08,331.96
91,124,84,82,363,387.32,121.08,364.29
6,57,158,59,184,40.0,12.28,26.83
34,113,274,173,359,159.08,35.2,137.37
18,354,379,410,372,89.28,14.64,72.6
37,325,101,333,216,185.75,49.12,150.78
20,405,310,369,374,110.67,25.48,81.4
13,352,470,385,430,61.33,12.56,53.67
115,117,213,217,493,490.29,898.64,461.1
79,220,446,17,408,330.18,103.92,319.01
30,189,447,230,382,177.74,42.32,121.64
13,248,385,210,379,60.38,18.6,53.9
80,328,380,90,350,352.59,272.72,323.61
47,314,337,332,504,206.2,53.88,191.02
61,129,409,308,369,258.18,123.12,244.81
35,126,359,181,430,147.92,35.0,140.75
9,94,421,78,451,38.28,11.76,36.63
123,155,103,331,193,556.28,311.44,495.17
39,244,323,195,430,181.4,87.24,159.15
102,388,6,492,362,430.79,67.36,409.81
51,351,153,470,311,223.74,43.28,207.29
101,92,247,419,100,413.14,304.68,405.29
42,372,245,301,382,172.31,22.56,168.89
45,331,76,376,190,200.92,55.24,180.04
46,409,301,381,134,201.81,37.2,186.05
105,339,91,497,252,449.07,319.48,421.16
23,157,456,191,429,99.18,23.56,94.01
79,267,119,115,344,332.61,203.88,319.92
101,98,287,427,391,420.69,217.28,405.22
45,91,338,185,194,209.44,63.16,182.94
23,317,271,266,200,105.98,20.6,95.05
99,284,115,13,191,417.22,442.72,399.66
7,27,150,38,176,60.36,15.04,30.56
63,384,320,194,398,267.78,118.64,255.54
126,76,109,373,321,518.09,179.68,507.16
51,59,266,137,191,227.01,71.28,206.66
117,274,112,24,438,502.36,771.84,470.94
45,87,246,208,303,190.85,40.56,183.48
16,190,329,222,277,72.91,15.56,65.25
