Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
61,419,216,256,58,246.02,54.8,244.85
5,417,151,412,171,22.07,13.4,22.07
17,354,418,425,416,71.83,18.8,71.83
96,419,368,85,493,389.43,75.2,385.78
39,155,477,296,435,158.4,23.2,158.4
105,124,478,482,330,422.13,145.0,420.13
24,143,371,116,459,99.18,30.8,99.18
32,389,197,324,117,130.92,36.8,129.99
108,448,241,181,455,437.82,199.4,433.48
71,337,233,418,365,291.53,94.2,286.85
15,311,420,286,472,62.36,14.8,62.36
91,464,416,137,383,367.18,80.2,364.69
42,76,449,240,467,174.77,24.8,171.46
34,218,468,337,425,136.81,24.0,136.81
17,313,454,244,452,69.83,17.8,69.83
31,415,378,453,289,129.47,22.2,125.71
12,227,449,190,417,50.25,12.0,50.25
109,124,493,457,306,440.07,190.2,437.49
120,170,465,408,231,486.56,209.6,481.63
2,296,183,301,188,8.83,7.0,8.83
46,396,420,223,448,185.18,24.2,184.6
66,294,140,451,320,271.39,97.8,264.95
103,454,319,131,471,418.65,160.8,414.89
105,409,406,294,189,431.83,182.8,420.22
39,59,489,156,375,157.11,23.0,156.52
109,390,75,369,373,0.0,11.8,438.14
48,327,432,141,452,194.87,18.6,194.28
126,318,149,267,461,513.04,273.8,506.94
8,364,413,386,387,35.11,12.4,35.11
61,108,503,327,433,249.17,36.2,247.99
45,63,344,144,491,181.14,52.6,180.55
70,194,107,418,237,288.92,68.0,282.68
47,231,225,409,211,190.43,41.4,191.25
88,487,368,219,464,357.99,98.6,355.3
77,265,220,469,339,314.66,94.8,309.98
39,388,376,458,375,159.85,58.4,158.92
80,285,228,496,370,325.05,67.6,323.53
90,428,409,82,451,363.98,47.6,363.4
6,42,408,68,405,27.24,12.0,27.24
44,462,305,414,410,186.82,90.2,179.55
60,405,101,301,101,247.97,45.8,243.28
65,482,376,388,160,267.66,82.8,262.74
42,318,415,173,470,172.47,22.8,170.12
14,146,451,126,501,58.28,12.4,58.28
34,291,465,157,460,138.9,16.2,136.07
42,427,234,289,170,172.07,66.0,171.14
121,237,132,386,423,502.4,226.0,486.54
45,410,109,316,152,184.2,29.4,180.1
64,221,218,452,246,259.17,62.6,259.17
12,81,380,60,422,50.7,12.4,50.7
33,180,430,301,427,137.15,25.0,134.67
81,261,148,478,334,329.72,124.6,324.79
68,414,397,166,428,277.41,43.4,274.92
4,169,470,167,452,18.83,12.2,18.83
115,477,329,79,482,464.3,138.0,461.37
12,61,458,106,442,51.63,15.4,51.63
8,196,460,208,431,33.97,2.4,33.97
76,402,432,115,430,309.95,78.6,307.71
3,406,430,403,417,14.24,12.2,14.24
32,183,410,88,497,131.04,15.0,131.04
31,244,442,124,426,127.8,22.0,126.63
20,40,422,108,452,80.43,20.6,80.43
46,318,447,140,462,184.21,37.6,184.21
67,275,150,458,300,273.33,106.4,269.33
16,77,402,114,452,65.33,13.2,65.33
126,260,65,372,423,516.72,251.2,507.7
34,121,360,230,431,138.41,27.0,138.41
60,332,124,450,282,245.36,55.0,241.75
103,309,139,362,365,421.16,247.0,415.06
11,305,464,263,451,47.38,15.0,47.38
101,341,170,444,414,416.49,234.6,406.29
102,469,384,176,435,412.09,116.0,408.09
125,52,413,469,302,511.45,263.4,503.55
16,465,373,470,312,67.8,12.0,67.21
37,411,164,450,283,150.65,21.4,150.89
53,241,210,430,232,215.27,53.2,214.68
98,417,402,46,438,398.1,59.6,395.85
46,359,376,456,285,190.45,54.8,187.87
125,486,354,70,394,508.32,179.6,503.14
21,339,407,411,379,87.36,18.8,85.25
47,319,416,152,468,189.12,26.2,188.54
9,401,396,436,397,36.24,12.8,36.24
12,68,436,114,424,50.97,14.2,50.97
15,238,204,289,234,64.6,11.8,63.43
100,499,373,175,446,404.99,102.4,401.82
71,365,397,107,466,286.58,59.2,286.58
100,412,152,442,423,409.42,182.8,402.39
88,225,208,409,322,356.39,79.0,352.29
65,274,474,25,438,266.15,59.0,263.91
50,410,134,307,106,205.41,44.2,200.72
79,391,342,148,398,321.58,57.2,317.43
112,467,328,91,382,455.39,154.8,450.56
85,486,365,227,430,346.82,121.2,342.23
76,274,82,386,80,313.46,87.6,306.43
75,63,434,352,424,306.4,73.0,303.08
70,409,360,195,390,285.61,84.8,281.95
46,487,354,350,405,188.55,54.2,185.87
8,243,438,273,449,34.56,12.8,34.56
26,451,432,360,392,107.57,10.4,107.57
23,217,452,135,480,100.18,18.2,93.6
84,392,427,79,474,343.05,60.8,337.44
29,239,59,334,119,120.44,22.4,119.85
31,383,384,486,330,127.02,27.6,126.2
40,152,397,285,466,161.58,23.8,161.58
124,123,471,447,241,501.1,251.6,498.52
87,468,361,350,125,353.45,188.6,351.59
22,290,150,357,185,92.71,21.4,89.3
37,312,437,203,390,151.64,22.0,149.15
98,312,144,376,375,401.11,229.0,395.84
30,145,493,192,389,123.47,23.6,123.47
2,18,440,25,431,11.9,12.2,11.9
67,54,421,308,460,270.15,66.4,270.15
27,137,435,65,355,110.99,21.4,109.82
86,112,449,440,435,345.15,80.0,345.4
29,492,373,414,325,119.5,42.2,118.91
28,311,226,405,182,116.23,21.8,113.05
100,389,400,289,192,408.66,182.2,402.8
33,103,368,65,486,136.23,42.6,135.15
48,337,160,385,82,198.99,65.4,194.31
30,295,194,371,192,127.4,27.6,123.3
27,446,242,358,186,111.2,17.8,111.2
27,124,462,27,430,111.43,24.2,110.25
96,65,453,431,400,388.54,109.4,387.95
81,361,410,66,409,335.52,140.4,324.41
30,111,477,72,373,127.95,40.2,120.15
95,394,349,100,360,384.35,68.4,380.1
39,232,437,100,377,157.68,25.0,156.85
106,413,359,260,70,431.91,171.6,425.81
108,448,411,44,483,433.82,98.4,433.82
36,292,198,197,109,150.02,36.8,145.34
68,149,472,369,368,273.04,42.6,273.04
121,390,405,226,121,501.03,259.8,486.34
81,114,373,399,417,330.32,77.6,326.42
78,63,459,359,411,317.05,105.6,315.88
108,276,447,413,173,440.09,175.0,434.23
63,327,439,471,387,255.32,97.0,253.22
42,413,224,318,110,169.45,49.4,169.69
121,294,228,292,452,492.16,196.2,486.88
88,320,418,375,207,360.03,112.8,355.1
71,455,304,304,89,291.61,87.0,287.5
109,383,406,347,119,443.16,204.2,436.13
35,74,385,145,499,143.41,22.4,143.41
19,374,123,313,145,77.97,16.6,78.8
102,367,182,300,461,424.4,198.0,411.27
52,215,422,400,433,212.27,37.4,209.44
75,403,363,138,451,304.38,38.0,303.79
125,141,433,428,220,510.66,217.0,503.59
30,107,493,51,393,123.78,33.0,123.2
9,114,446,146,462,38.63,18.4,38.63
125,327,408,359,144,506.83,277.6,503.55
26,242,225,343,229,104.9,26.8,105.73
88,483,390,287,206,360.39,144.4,353.22
11,65,386,37,422,47.6,12.8,47.6
32,357,129,291,199,132.57,36.6,131.3
82,403,314,259,448,334.19,81.6,330.43
125,271,452,414,112,510.23,175.6,502.71
97,427,403,60,440,392.85,53.4,390.61
121,285,120,327,440,503.94,249.2,484.42
63,450,433,423,312,264.94,72.0,253.56
106,380,209,263,459,430.19,218.8,424.91
111,61,393,445,345,450.62,164.2,446.96
66,243,135,399,109,281.66,123.0,267.18
24,439,397,345,406,97.73,9.2,97.73
4,28,430,40,415,19.97,13.2,19.97
124,211,438,414,177,507.47,221.6,499.47
32,151,490,60,402,131.55,25.8,131.55
66,413,162,208,96,283.92,100.8,264.95
37,92,374,220,428,150.37,41.4,150.37
101,180,446,480,389,408.36,166.8,405.78
84,77,387,374,400,342.15,108.0,339.66
75,110,446,398,432,303.74,71.8,302.91
22,417,158,388,82,88.01,14.8,88.01
97,408,412,37,444,393.12,69.6,389.23
12,143,421,177,420,54.21,14.2,51.04
11,138,428,95,419,49.07,14.4,47.9
89,424,334,151,372,359.32,75.0,356.24
67,440,308,282,148,280.82,107.0,271.16
62,349,406,133,492,253.97,39.8,251.62
124,384,207,201,402,510.3,320.6,499.96
53,410,398,409,330,221.65,70.8,215.55
101,400,110,366,367,412.69,150.2,406.24
4,174,391,191,398,19.9,12.2,19.9
118,103,496,504,335,473.59,181.8,472.66
47,456,307,409,151,191.99,35.6,188.72
55,387,346,228,469,222.84,54.2,222.25
70,121,469,365,385,281.14,69.4,281.14
41,213,421,58,402,167.84,26.4,166.18
71,467,319,243,459,291.02,130.2,287.26
112,487,372,146,418,454.55,156.4,449.13
47,493,327,413,432,199.55,74.4,190.76
10,221,437,251,468,43.43,16.2,43.43
19,50,430,104,484,89.54,27.0,78.71
46,370,384,458,273,188.48,56.2,186.48
74,453,309,254,141,306.61,118.0,296.85
19,450,295,435,341,78.84,20.0,77.43
12,175,394,176,445,51.41,13.4,51.41
37,250,463,371,389,152.24,30.0,151.65
15,398,182,350,211,65.67,13.6,63.33
25,187,414,97,389,104.25,21.8,100.36
105,332,156,450,398,430.66,233.2,420.46
44,386,158,288,198,184.07,59.6,178.21
10,133,404,156,373,40.53,13.4,40.53
59,319,118,392,92,246.04,75.8,239.84
94,241,141,502,355,383.56,143.0,376.14
29,330,437,221,457,117.28,26.4,117.28
107,429,314,159,385,434.87,142.0,428.04
49,112,451,306,443,197.31,21.8,197.31
12,380,390,422,369,50.7,9.8,50.7
110,123,459,494,358,442.48,217.2,442.13
60,173,407,383,403,246.21,73.8,243.14
9,400,401,428,429,39.6,14.6,39.6
114,175,392,448,241,462.36,188.0,457.29
118,444,431,293,145,492.27,182.2,474.17
26,36,428,136,443,107.97,26.0,106.21
124,356,182,217,446,507.98,343.8,499.06
35,40,424,167,384,143.57,29.0,143.57
110,471,362,137,393,446.83,144.4,441.66
56,417,307,328,204,230.07,48.6,225.62
112,427,420,287,211,462.0,193.2,451.22
21,432,234,365,185,87.3,21.2,87.3
82,57,399,350,403,332.52,101.2,330.04
27,375,194,295,181,113.23,37.2,110.88
109,306,185,433,428,446.46,265.4,436.5
93,171,459,457,308,377.58,163.4,374.4
40,447,258,399,362,162.37,45.2,160.37
124,412,398,264,78,509.37,190.4,499.17
110,163,390,452,266,448.53,180.6,443.46
20,137,446,209,418,83.6,8.8,83.6
27,305,137,251,56,112.1,19.2,109.85
40,435,400,289,440,163.15,32.8,162.57
28,50,385,77,488,114.18,18.6,114.18
122,470,319,42,442,495.33,152.8,489.09
83,132,501,409,367,333.68,72.6,332.5
124,397,187,203,413,506.2,288.6,499.61
74,138,400,403,426,299.55,70.4,297.31
87,371,214,425,431,361.27,171.0,351.9
55,216,455,380,350,222.14,36.6,221.55
98,408,375,47,433,399.45,56.2,394.97
59,388,420,166,431,241.23,31.8,238.15
18,352,178,349,225,75.4,15.8,75.4
93,30,434,390,420,380.23,138.8,375.74
18,135,390,203,400,72.14,14.8,72.14
41,487,325,355,410,170.72,77.8,167.21
70,37,401,296,461,286.34,111.0,283.85
83,469,360,285,119,339.17,125.4,335.66
41,252,455,402,428,166.74,41.2,166.98
45,395,426,230,453,180.08,42.2,180.33
92,428,375,91,454,369.72,48.0,369.72
118,352,381,282,85,481.51,188.8,476.0
66,447,399,210,424,267.24,53.8,264.75
97,180,435,490,367,393.65,170.4,390.82
71,396,118,218,217,296.82,94.6,284.58
102,168,476,431,322,412.89,171.0,409.13
73,80,485,351,425,299.37,68.2,295.85
68,138,497,357,382,276.59,49.8,275.42
30,426,244,404,320,126.91,16.0,122.81
112,233,215,370,386,459.1,176.8,451.83
70,411,408,161,401,286.62,62.8,283.55
37,377,405,487,338,157.27,49.2,149.89
84,162,439,455,340,342.63,105.6,338.98
8,236,437,265,451,34.8,13.8,34.8
35,140,400,252,473,145.07,10.2,143.89
73,389,402,136,389,296.49,71.4,294.01
116,411,235,201,396,477.7,285.6,467.36
26,234,216,333,231,105.8,16.8,105.21
91,478,315,169,439,373.09,151.4,366.5
124,416,408,216,213,513.27,281.2,499.56
60,51,454,294,454,247.97,65.6,243.0
1,118,480,120,486,6.83,12.4,6.83
43,327,440,172,400,178.2,26.6,175.71
6,407,395,430,401,25.49,12.4,25.49
112,416,417,286,160,458.19,187.8,449.64
28,64,468,97,370,122.5,28.6,112.5
92,101,381,432,423,379.59,123.2,369.45
49,464,254,406,106,196.41,31.6,196.65
33,85,413,203,453,134.57,26.2,134.57
20,99,401,54,461,84.98,20.4,82.74
25,375,359,319,437,102.61,29.6,101.2
8,119,399,154,399,35.0,12.4,35.0
103,385,383,254,210,423.79,221.0,415.45
75,236,436,478,341,309.68,118.0,303.43
114,415,116,303,429,460.53,177.0,457.6
75,440,327,190,452,304.12,52.0,303.53
62,459,293,306,455,255.68,124.2,251.92
29,81,366,79,474,122.08,30.0,116.28
100,121,502,454,332,405.17,149.4,403.42
91,443,351,145,380,370.59,106.4,366.35
70,189,391,430,417,284.14,42.0,280.24
116,357,386,367,126,471.81,266.8,467.96
89,478,395,240,463,362.92,95.6,357.99
34,160,449,31,423,140.36,29.2,139.77
83,479,328,248,140,340.45,161.8,333.03
28,117,370,61,462,115.78,24.4,115.2
18,66,424,127,460,75.91,25.8,75.91
18,343,225,364,178,74.67,17.6,73.5
89,396,370,103,366,362.79,90.0,359.13
93,83,353,382,366,377.0,100.6,373.35
47,30,434,221,434,192.66,15.0,191.83
27,282,460,179,439,117.5,28.2,111.7
79,380,361,139,366,318.62,56.0,316.13
24,128,370,125,465,98.49,17.2,97.9
120,483,385,116,488,488.17,179.6,483.59
26,336,425,393,342,108.37,21.0,106.61
104,456,418,345,165,431.14,140.4,418.01
86,470,374,321,113,346.62,146.4,345.1
60,397,96,279,147,251.01,45.2,241.69
55,449,264,398,423,228.45,79.6,220.59
102,182,431,453,265,413.13,160.2,408.06
39,409,155,297,183,165.34,51.0,159.48
91,377,425,47,387,370.35,148.0,365.62
7,132,391,157,375,31.63,12.8,31.63
47,210,462,382,420,189.4,42.8,189.4
110,140,401,499,358,444.94,220.2,442.11
34,329,416,438,352,141.75,37.2,139.99
59,294,433,478,312,238.22,81.2,237.05
89,432,345,134,397,363.2,89.4,359.3
7,437,316,465,307,31.73,13.8,31.73
45,386,421,216,453,183.84,46.2,183.25
26,145,396,89,479,109.12,21.2,106.78
73,464,348,262,472,298.48,89.4,295.2
25,423,356,470,368,104.6,21.2,103.67
7,69,382,67,413,31.83,12.2,31.83
70,290,132,429,320,286.06,135.4,281.37
53,452,307,441,418,219.28,98.8,212.01
60,32,428,256,474,243.05,64.4,243.05
109,211,100,480,376,450.19,149.2,438.19
74,323,419,49,409,306.89,101.2,299.68
46,249,463,412,438,189.54,32.8,187.44
120,76,449,497,352,483.65,308.0,481.06
115,91,431,491,349,466.72,300.8,463.89
85,419,404,110,485,342.55,75.4,342.55
107,115,463,470,307,432.5,205.6,430.16
114,134,415,414,322,465.37,237.6,459.72
62,72,469,307,429,251.57,36.6,251.57
23,407,354,481,342,93.6,24.4,93.25
110,125,446,501,364,445.65,230.2,443.65
25,139,469,174,380,105.15,11.8,103.5
18,299,91,361,123,75.84,17.2,75.25
24,128,380,148,470,101.46,27.4,98.87
108,138,453,457,279,436.5,189.4,433.92
105,419,313,169,404,427.42,157.8,420.59
49,49,418,230,461,200.47,53.8,198.81
23,154,398,70,424,96.18,19.6,95.36
74,107,451,371,376,299.17,75.0,299.17
46,212,462,37,433,192.57,66.8,187.01
6,167,405,144,393,28.8,13.4,27.97
74,159,464,438,414,300.3,62.2,299.71
55,340,115,419,123,227.69,48.2,222.08
6,495,364,487,388,27.31,13.8,27.31
87,401,371,94,478,351.32,62.2,351.32
97,63,395,417,432,392.04,150.2,389.21
124,422,407,240,134,517.98,229.6,499.78
18,107,371,178,381,75.14,15.8,75.14
114,96,398,487,327,463.0,184.2,459.35
23,426,238,468,316,97.74,22.4,95.4
60,305,454,469,300,243.61,104.4,243.02
6,125,483,144,464,26.87,13.6,26.87
23,153,480,233,444,107.2,19.4,94.91
44,240,469,99,378,183.28,34.4,179.52
120,117,450,458,249,485.85,261.2,483.26
6,110,486,88,473,27.38,12.4,27.38
22,90,455,177,443,91.97,13.6,91.97
78,199,391,433,337,315.89,72.2,312.23
55,456,272,316,124,225.71,63.2,220.09
6,101,400,79,388,28.73,15.0,26.97
46,488,355,412,393,197.58,72.0,187.97
70,167,443,402,354,283.72,76.2,281.72
33,302,426,176,442,137.6,13.0,135.11
18,457,295,465,358,75.18,24.6,74.6
101,227,452,417,238,412.86,188.4,407.35
111,286,211,407,437,461.17,242.4,446.87
123,233,126,381,427,511.06,233.2,495.78
102,158,396,473,352,411.42,193.2,408.59
98,196,460,450,268,396.48,133.6,393.3
79,362,381,91,477,318.97,56.6,317.21
84,165,441,452,328,340.78,77.0,337.12
94,432,246,237,441,386.96,166.0,377.79
123,79,496,438,314,499.66,292.2,495.32
106,340,161,314,448,434.27,295.8,427.58
93,420,374,320,109,381.32,157.8,372.14
121,398,207,193,408,495.37,292.2,487.37
104,406,92,356,381,420.69,139.4,416.59
100,411,419,44,391,405.69,189.6,400.14
110,449,420,35,401,448.38,156.2,442.58
123,475,339,56,401,500.1,243.6,494.69
85,302,91,485,348,345.69,116.6,342.76
99,72,482,438,409,397.41,206.4,396.24
119,291,445,318,143,484.9,162.4,478.8
122,296,189,302,454,500.03,285.6,490.17
106,464,353,204,94,434.91,232.2,425.74
109,431,337,43,443,444.19,114.8,438.88
74,440,252,210,98,305.45,114.6,299.2
114,386,347,314,113,460.98,173.8,458.88
113,395,202,222,456,457.6,263.2,453.84
89,241,130,453,342,371.24,177.8,359.59
91,447,330,142,422,372.16,131.6,367.68
96,232,119,505,343,395.01,167.0,385.26
94,111,473,437,343,379.85,109.2,379.85
91,216,446,452,269,367.68,141.8,365.09
99,404,173,302,435,402.46,173.6,399.53
111,464,264,134,442,454.19,292.2,447.95
123,87,475,455,279,498.03,294.6,494.86
84,351,375,87,389,340.05,85.2,336.74
108,381,421,385,83,442.76,175.6,435.73
82,117,434,408,360,349.25,170.2,331.94
85,407,376,405,109,345.09,115.8,340.99
73,458,305,252,457,298.33,135.0,295.16
92,472,376,205,459,374.19,111.8,371.5
107,432,309,143,477,435.86,135.4,431.52
94,59,352,374,384,382.45,81.4,378.79
103,450,352,216,98,427.29,205.6,415.53
113,384,69,354,409,456.94,146.8,454.01
123,394,401,261,59,506.41,242.8,495.62
78,148,395,409,365,319.09,72.6,314.85
98,399,191,301,467,406.01,182.0,395.47
82,434,399,137,419,333.41,84.0,330.34
87,196,437,491,317,354.4,129.6,351.33
87,363,405,32,445,356.2,71.6,351.71
96,301,454,382,195,391.91,124.8,386.98
70,499,330,288,225,287.46,124.0,282.78
123,456,267,90,433,507.4,239.8,495.99
84,141,485,450,431,340.58,70.2,339.65
105,148,449,422,323,426.43,228.0,423.26
102,49,429,440,423,411.23,212.4,408.4
105,462,430,74,400,423.14,109.6,420.31
101,486,371,167,458,413.16,112.6,407.4
113,87,402,472,321,461.24,197.6,455.35
101,490,341,145,463,406.99,147.8,405.48
122,474,356,63,433,497.85,145.8,491.85
82,297,139,468,376,334.13,159.2,331.2
73,327,428,77,353,302.22,79.2,295.15
96,410,323,255,52,393.19,99.2,387.91
105,445,398,54,421,422.89,86.2,420.41
122,117,492,477,394,493.59,266.8,491.59
92,402,414,337,167,377.97,129.8,369.53
122,411,226,159,463,497.56,239.2,490.87
73,425,401,148,446,297.88,68.4,295.64
104,39,449,418,357,423.25,221.8,419.59
107,445,325,71,426,435.23,104.0,431.58
102,451,336,199,111,420.14,194.2,408.39
82,355,390,64,467,336.85,57.6,330.99
106,452,402,54,416,432.55,195.4,427.82
80,358,419,83,362,324.39,122.4,320.15
86,66,486,376,397,348.04,129.0,346.87
86,407,365,95,450,347.21,42.0,347.21
73,100,398,359,403,298.94,108.6,295.87
81,406,397,133,363,329.92,70.0,327.43
114,319,113,338,419,465.44,252.6,459.58
122,354,180,231,454,497.3,320.4,491.2
119,411,314,107,434,484.58,162.4,477.75
110,302,89,382,405,451.43,282.6,441.81
107,329,420,417,113,435.22,145.8,431.7
86,357,176,408,404,357.86,170.0,347.66
122,468,329,35,419,496.06,239.6,491.82
95,318,148,368,405,390.43,210.2,383.16
107,50,410,451,413,431.24,178.8,428.75
120,394,208,184,444,492.46,241.0,483.29
104,76,424,444,355,423.43,207.6,419.78
95,184,394,467,298,390.0,160.2,383.17
103,69,387,442,403,416.91,159.8,414.42
69,318,129,491,318,286.13,101.4,279.93
94,413,417,65,403,383.38,162.4,376.99
111,325,425,300,178,451.91,240.0,446.64
113,445,231,174,425,462.69,263.8,455.86
122,265,467,328,194,498.78,249.0,491.17
79,352,416,50,444,324.71,68.2,318.57
93,422,360,112,383,378.69,110.8,375.86
113,82,428,480,329,457.58,210.2,453.09
114,197,414,421,221,463.01,190.4,457.36
119,371,117,405,391,488.88,255.8,478.44
113,408,404,382,71,459.32,164.2,452.29
117,416,418,298,100,482.06,179.2,468.34
95,441,326,134,506,384.49,100.4,383.9
122,328,434,264,160,499.61,271.8,490.83
99,383,404,313,130,402.6,171.8,397.33
120,449,300,97,373,489.98,369.4,483.74
72,82,373,334,421,294.84,91.8,291.76
81,232,444,454,290,331.26,149.2,327.26
78,356,367,111,494,315.76,68.8,315.76
92,415,363,321,102,375.9,173.6,371.22
93,193,393,474,345,377.27,173.6,373.86
111,408,362,252,54,451.61,184.6,446.68
99,329,159,345,426,406.57,193.4,399.3
81,74,401,373,420,332.07,106.8,327.58
69,383,386,141,475,280.04,56.2,279.45
80,355,386,72,424,327.07,38.4,323.75
104,380,191,274,456,424.57,244.6,419.06
103,83,369,444,394,0.0,430.2,413.61
89,383,411,410,137,367.23,137.8,359.62
80,407,378,329,153,328.93,124.4,323.42
122,201,436,401,189,497.16,233.6,491.16
80,473,323,204,435,328.5,120.8,323.68
72,103,370,354,423,293.66,74.6,291.18
101,457,313,149,391,414.22,157.0,407.97
120,292,178,298,428,488.74,220.8,482.88
80,230,445,501,339,324.95,158.4,323.19
99,210,428,441,254,405.86,172.4,397.27
111,121,491,498,336,447.35,182.2,447.0
79,413,353,162,377,323.86,75.8,319.62
111,473,327,82,426,451.99,130.2,447.75
101,432,408,44,444,414.02,124.0,407.88
79,354,395,65,439,322.1,42.8,319.27
79,311,135,486,372,324.37,159.0,319.45
78,474,348,328,118,318.03,141.0,315.35
65,364,417,127,482,264.51,44.8,263.92
120,313,431,288,147,492.8,314.4,483.48
95,62,413,422,421,389.82,218.2,383.2
100,367,379,409,97,406.03,130.4,403.1
100,395,375,51,372,406.89,140.0,403.23
120,95,376,498,339,487.19,257.8,483.77
69,146,486,356,365,292.42,72.0,279.45
94,307,430,375,191,384.04,129.6,379.7
72,430,238,209,90,298.06,139.8,291.82
120,405,217,190,398,493.13,302.2,483.37
78,439,328,305,120,320.23,112.0,315.89
111,429,241,177,430,456.59,243.2,447.42
100,396,378,34,413,406.08,158.6,403.01
72,106,390,362,416,295.62,103.4,290.79
72,434,248,202,112,297.65,104.6,290.82
72,475,345,247,444,297.05,100.6,291.88
94,489,374,251,144,386.52,189.4,378.52
99,466,329,124,466,401.09,152.8,398.75
118,349,123,341,421,479.75,219.2,475.07
94,183,451,490,360,380.09,181.2,379.16
99,353,401,314,152,404.36,142.4,398.84
117,367,409,223,214,479.66,291.8,471.22
99,166,446,499,362,400.75,190.2,399.82
99,475,333,132,456,400.53,189.6,399.02
69,381,341,175,468,279.69,41.2,279.69
72,161,479,409,379,291.42,73.6,291.66
72,319,201,422,354,295.81,96.8,291.71
117,468,327,53,427,476.16,252.8,471.33
69,355,399,125,373,282.53,72.0,278.88
69,479,331,309,132,282.3,102.6,279.37
69,378,391,126,457,279.34,85.6,279.34
69,259,452,485,336,282.53,99.6,279.85
68,370,415,114,462,275.47,93.6,275.47
117,337,412,268,147,479.96,293.6,471.61
117,455,271,137,371,477.91,332.4,471.09
68,323,157,504,345,279.37,61.2,275.86
68,153,432,367,355,0.0,7.0,275.41
66,380,390,137,440,270.34,100.6,267.85
117,125,493,455,272,473.9,234.2,471.32
117,93,469,446,298,474.27,304.6,471.1
65,408,369,186,422,266.08,60.0,263.01
65,86,386,311,415,267.87,76.8,263.04
64,310,418,96,361,263.63,50.8,259.98
64,333,427,95,477,258.71,45.4,258.71
62,356,415,121,434,255.05,43.0,251.98
117,438,250,141,430,478.1,254.0,470.69
62,162,398,376,401,255.01,51.0,251.69
60,241,435,439,345,244.74,66.4,243.56
117,395,212,198,433,480.94,243.6,471.19
60,336,406,128,398,247.76,50.4,243.62
59,436,248,365,138,238.85,92.2,239.92
59,244,445,12,438,239.87,21.2,239.04
59,281,443,59,405,241.88,69.2,239.4
59,276,443,62,386,243.99,59.2,239.27
59,314,428,431,313,242.15,103.8,239.56
59,341,423,120,423,241.71,30.8,239.23
58,451,275,425,434,242.91,88.8,235.05
58,307,423,104,501,237.65,33.0,235.31
58,293,435,65,453,238.53,25.0,235.46
58,467,326,289,461,238.02,109.0,235.09
58,212,418,424,416,241.2,61.0,235.2
57,337,407,137,484,232.48,37.8,231.89
57,439,251,385,422,239.21,89.2,231.35
57,320,412,114,416,234.17,16.0,231.68
57,303,425,493,331,233.76,83.8,230.59
57,360,408,160,481,233.75,39.8,231.41
56,268,443,45,445,234.94,59.8,227.97
56,307,430,93,463,228.25,41.8,227.67
56,427,242,380,403,237.28,95.8,227.66
56,389,382,193,431,230.38,44.2,227.89
56,331,427,484,369,229.25,102.0,227.74
54,337,428,496,361,220.63,100.8,219.12
54,401,370,215,451,219.55,69.8,219.55
54,241,443,31,419,219.94,39.6,219.94
52,320,431,141,503,213.51,42.4,211.75
52,435,245,381,70,211.79,37.0,211.45
52,235,445,28,445,217.77,39.8,211.14
52,451,285,344,421,214.32,54.6,211.15
52,282,443,452,343,213.76,61.6,211.42
51,290,438,108,391,212.68,67.4,207.27
51,349,405,468,377,208.72,90.0,207.79
51,446,259,306,121,212.05,53.4,207.12
51,438,250,320,109,207.05,48.4,207.29
51,457,330,412,170,209.69,74.0,207.35
51,451,304,436,411,214.79,99.6,207.52
50,229,445,32,439,205.28,37.8,203.63
50,234,429,416,432,205.37,27.0,203.12
45,219,459,386,420,183.15,47.0,183.15
45,295,433,123,461,183.6,32.4,183.6
45,409,362,261,444,187.04,40.2,182.79
45,293,435,120,430,185.84,15.4,183.36
45,381,389,223,441,185.92,43.2,182.85
43,378,190,268,73,176.04,32.8,174.87
43,343,406,187,452,175.05,16.4,175.05
43,354,400,204,461,175.85,24.8,175.27
41,456,312,375,425,175.24,71.0,167.97
41,306,441,462,413,167.6,19.2,167.6
41,243,446,80,456,167.14,11.6,167.14
41,451,299,393,406,174.72,76.0,167.45
40,246,445,395,411,177.02,44.0,163.08
40,353,402,471,339,164.24,82.4,163.31
39,376,394,496,354,159.38,50.8,159.04
39,343,426,196,455,159.6,15.6,159.01
33,425,350,323,431,135.55,34.2,135.55
33,363,396,254,460,135.51,52.8,135.51
33,267,444,376,381,135.1,17.2,135.1
22,310,419,373,369,91.33,20.4,90.74
22,423,355,483,355,91.84,25.0,91.5
22,234,456,158,486,93.11,15.8,91.36
6,289,143,264,148,27.07,2.6,27.07
5,186,401,170,385,22.63,12.4,22.63
5,408,128,396,116,29.66,9.2,22.83
5,474,328,476,351,24.41,10.2,23.83
5,138,433,118,424,23.73,13.0,23.73
5,464,276,466,253,23.83,2.6,23.83
5,91,367,74,352,23.21,13.4,23.21
5,460,284,453,263,23.9,13.2,23.9
4,396,430,413,435,19.07,12.8,19.07
4,135,470,118,475,19.07,13.2,19.07
4,308,192,293,181,20.14,8.2,19.56
4,277,447,263,461,19.8,14.8,19.8
4,85,392,69,385,18.9,14.2,18.9
4,79,411,65,397,19.8,12.6,19.8
3,312,140,313,127,13.41,7.4,14.83
3,229,119,219,109,16.49,14.2,15.9
3,452,252,447,239,15.07,12.8,15.07
3,468,327,482,324,15.24,8.2,15.24
3,276,443,263,450,15.9,8.2,15.9
3,47,422,32,420,15.83,12.6,15.83
2,203,453,192,455,11.83,7.4,11.83
